128677720;41.14872;-8.625397;-0.1505416;0.7181806
1554886129;41.14558;-8.624104;-0.150519;0.7181258
427067727;41.14883;-8.625498;-0.1505433;0.7181826
475708335;41.14484;-8.623484;-0.1505082;0.718113
475573790;41.14396;-8.620119;-0.1504495;0.7180976
475708330;41.14516;-8.623957;-0.1505164;0.7181185
138218138;41.14559;-8.62389;-0.1505153;0.7181261
137831894;41.14726;-8.617018;-0.1503953;0.7181552
475550565;41.14488;-8.61499;-0.1503599;0.7181136
475796332;41.14544;-8.614285;-0.1503477;0.7181234
475549495;41.14339;-8.615926;-0.1503763;0.7180877
475555577;41.14336;-8.618369;-0.1504189;0.7180871
475561164;41.14433;-8.617529;-0.1504043;0.7181039
475550923;41.14429;-8.615646;-0.1503714;0.7181033
1676191729;41.14424;-8.616745;-0.1503906;0.7181024
129557542;41.14548;-8.615565;-0.15037;0.718124
475548530;41.1449;-8.615485;-0.1503686;0.718114
129557601;41.14603;-8.613873;-0.1503404;0.7181337
138220019;41.14659;-8.614741;-0.1503556;0.7181435
138220017;41.1462;-8.6141;-0.1503444;0.7181366
137831895;41.14717;-8.6163;-0.1503828;0.7181535
137831896;41.14718;-8.616215;-0.1503813;0.7181538
111479498;41.1436;-8.62163;-0.1504758;0.7180912
111479507;41.1405;-8.616468;-0.1503857;0.7180372
111479506;41.14054;-8.616597;-0.150388;0.7180378
1386063705;41.14821;-8.61308;-0.1503266;0.7181717
345296686;41.14852;-8.614972;-0.1503596;0.7181771
285945202;41.14827;-8.615893;-0.1503757;0.7181728
345296684;41.14801;-8.615174;-0.1503632;0.7181683
1788784981;41.14481;-8.616978;-0.1503946;0.7181125
1422586945;41.14881;-8.61613;-0.1503798;0.7181823
1422586944;41.1488;-8.615663;-0.1503717;0.718182
1684844657;41.1487;-8.615591;-0.1503704;0.7181804
343646801;41.14917;-8.617542;-0.1504045;0.7181886
137831881;41.1485;-8.618353;-0.1504186;0.7181768
1209593469;41.14767;-8.620367;-0.1504538;0.7181624
1554886157;41.14806;-8.618318;-0.150418;0.718169
1554886169;41.14691;-8.62028;-0.1504523;0.7181491
285939317;41.14772;-8.620051;-0.1504483;0.7181631
285944429;41.14719;-8.615245;-0.1503644;0.718154
286969310;41.14565;-8.613503;-0.150334;0.718127
475572181;41.14422;-8.62058;-0.1504575;0.7181022
1684865541;41.14727;-8.62045;-0.1504552;0.7181553
475704958;41.14536;-8.624845;-0.1505319;0.718122
475704959;41.14544;-8.624359;-0.1505235;0.7181234
129544876;41.14588;-8.613521;-0.1503343;0.7181311
129558556;41.14495;-8.617328;-0.1504007;0.7181149
286969943;41.14092;-8.617435;-0.1504026;0.7180445
1788784965;41.14458;-8.617381;-0.1504017;0.7181084
25632227;41.15166;-8.621317;-0.1504704;0.7182319
335560376;41.14882;-8.626709;-0.1505645;0.7181824
1554886134;41.14548;-8.628465;-0.1505951;0.718124
138218142;41.14568;-8.624398;-0.1505241;0.7181276
1234709025;41.14718;-8.61742;-0.1504024;0.7181538
1386063701;41.14804;-8.618814;-0.1504267;0.7181689
1386063707;41.14808;-8.618567;-0.1504224;0.7181695
1684844512;41.14825;-8.616003;-0.1503776;0.7181724
128680158;41.14637;-8.617693;-0.1504071;0.7181396
25632362;41.14777;-8.622663;-0.1504939;0.7181641
25632230;41.14964;-8.620875;-0.1504627;0.7181967
25632363;41.14745;-8.620352;-0.1504535;0.7181585
137831888;41.14801;-8.618095;-0.1504141;0.7181683
128679581;41.14604;-8.620148;-0.15045;0.7181339
1684844412;41.14716;-8.615187;-0.1503634;0.7181534
1788784885;41.14222;-8.619823;-0.1504443;0.7180672
1684865542;41.14736;-8.620643;-0.1504586;0.7181569
1684844451;41.14783;-8.620055;-0.1504484;0.718165
1684865534;41.14606;-8.620154;-0.1504501;0.7181342
1234709031;41.14673;-8.617576;-0.1504051;0.718146
1386063709;41.1482;-8.612966;-0.1503246;0.7181716
475548529;41.1454;-8.615728;-0.1503728;0.7181227
128677717;41.1482;-8.624179;-0.1505203;0.7181716
1684844618;41.14874;-8.615372;-0.1503666;0.718181
1554886156;41.14623;-8.620119;-0.1504495;0.7181371
475552096;41.14357;-8.617434;-0.1504026;0.7180908
285910930;41.14532;-8.628234;-0.1505911;0.7181213
1788785622;41.14848;-8.625177;-0.1505377;0.7181764
1788785632;41.14859;-8.625196;-0.1505381;0.7181784
1788785652;41.14861;-8.625363;-0.150541;0.7181788
